,label,tweet
2400,0,"One season down 8 togo! #OneTreeHill
"
2401,1,"The late Howie Carr wd be amused to see Granny Warren putting the wood to a ""bow-tied bum kisser"" 
"
2402,1,"michael have a sexy face when he cough  http://t.co/5owjGoZQjU
"
2403,1,"Love being made fun of 
"
2404,1,"Feels so good 2 get off  2 have 2 go straight 2 school though...
"
2405,0,"Hey everyone... I want this as a Christmas gift :) Can you send me one? @NVIDIAGeForce #GTX980 http://t.co/nc7S4QOqpW
"
2406,0,"Pretty sure there's a satanic baby in the apartment next door. Stays howling. Not crying. Howling. All day, all night. Ugh. #killmenow
"
2407,0,"http://t.co/VNPJoS2ACk #GapingAngels #Georgeous Georgeous busty blonde drilled in all her aroused holes!
"
2408,0,"@rj4gui4r you wearing the pin I sent for the rest of the video yesterday made my day. #daymade #addicted http://t.co/RPvpDfDRQw
"
2409,0,"@Arlo2121 ugh... painful for sure. can't win em all I spose... but you shouldn't ever look like that.
"
2410,0,"What do you all think of that Salt-N-Pepa Geico commercial? I think it's pretty terrible.
"
2411,0,"I'm officially on Twitter!### sure what to do after all these pound signs?!?!
"
2412,1,"The moment you realize that what have you done in this whole year . 
"
2413,1,"Yeah, the prom is the most important event in your life 
"
2414,1,"Wishing my relationship was that real 
"
2415,0,"#Exclusive -- #Indonesia: #AirAsia #crash #probe #focuses on #timing of #request to #climb, #weather. http://t.co/drtIbijN6y via @reuters
"
2416,0,"@craftsBoy Marvellous!Sounds nothing like any jingle bells song i've ever heard!I can see you in mismatched socks,tights & cricket gear :-)
"
2417,0,"Indian Urdu Daily Advocates Murdering Apostates After Extremist Hindu Groups Convert Muslims: The First... http://t.co/nASWVjnLZe
"
2418,0,"Company profile NOT TWINS VENTURES, LLC - http://t.co/b75EgvMfU7   #TWINS #VENTURES, #LLC
"
2419,0,"Photo: 3pc Lace Corset Size: small-2xl Price:$40.00 Leave size and email for invoice http://t.co/xrPRl3TKxm
"
2420,0,"It is so much easier for me to write how I'm feeling than to actually speak it, I get nervous and stumble on my words if it's on my heart.
"
2421,0,"Bacon. That's all. That's the tweet.
"
2422,0,"yup, amazing how that is, isnt it? @AcePraline @TheLexZane @Eppic_Barz
"
2423,0,"Photo: Dance Icon Sports Bra/Shorts Bikini Lingerie One Size $20.00 Leave email for invoice http://t.co/7aKmeVicvK
"
2424,0,"Better than yourself should be the score. Not better than other ones .
"
2425,1,"@RealAlexJones but they put it in soaps and shampoo! It's healthy! 
"
2426,0,"@TylerJShock How do you score on someone?
"
2427,1,"It's all a calamity of lies..everything is fake so we only accept what isn't true  so when the truth comes we deny it. 
"
2428,1,"Taking the Christmas lights down in the swamp will be a blast. 
"
2429,0,"@anna_krystyna: "" It's the freshman semester of my first year..."" #ohanya #finalsamiright
"
2430,0,"I don't know what's worse...the fact that McDonald's is open on Christmas Day or that people are actually in there eating it right
"
2431,1,"I love that my body can't handle school stress and makes me physically sick. 
"
2432,1,"finally going to bed, definitely looking forward to waking up in 5 1/2 hours. :thumbs_up_sign: 
"
2433,0,"@sommelierkeith aww bless ya. Enjoy your break babe, yeah it was great thanks.. Finally recovering from it. How's Ya tash going? :face_throwing_a_kiss:
"
2434,1,"Platoon strategy ain't so bad. I mean we are a 7 line army.  #mets
"
2435,1,"Day 2. Going to the DR for #2 cause I'm 99.9999999% sure she has strep #awesome 
"
2436,0,"@PatWilsonInfo Huh? It's a graphical representation of what's happening. Nothing is out there to take a photo!
"
2437,0,"But it's time to face the truth... I will never be with you
"
2438,1,"This guy who started jack hammering at 6 this morning right outside my window can stop anytime now!! #sleepingbeauty 
"
2439,1,"@TheLouieMiguel what a way to start the new year 
"
2440,0,"As a girl,my reason not to put on makeup is I'm satisfied with my face,unlike you bitch!|| #winter
"
2441,0,"Oh look - wrapping presents is SO easy...here's the video to prove it!!!|http://t.co/f6QFevN0Ka
"
2442,1,"Write cover page of thesis. Laptop commits suicide  #thankgodforbackups http://t.co/Bdj0HlBC9G
"
2443,1,"haven't talked to you in days. that's cool I guess. 
"
2444,1,"The Interview has been cancelled, not because of north korea but because the immense comedy would blow our mortal minds 
"
2445,1,"The sky looks SO beautiful today....  http://t.co/Defox97Pzi
"
2446,0,"@FoxNews Hey #Russia ! MAKE MONEY #TWEETING YET?||http://t.co/Q2WB7riAvK <-This #FOXNews Clip explains how||https://t.co/cpJZkEgNe7
"
2447,0,"Aww I've just seen the pictures of @ben_botica from today, hows recovery going? #getwellsoon
"
2448,1,"What?!? The 4 team playoff picked by 16 people didn't solve schools still being pissed?!? I'm so shocked!  #CFBPlayoff
"
2449,1,"@CalgarySenate why yes, because being some man's property is such a privilege  @HaPpy_Punks_Grl   #ironagethinking
"
2450,1,"Day 1. Ski school with instructor Patrick. Soon I'll be ready for the black slopes. ... http://t.co/QWIKEB4iOE
"
2451,1,"Everyones full of ruddy xmas cheer here 
"
2452,1,"@numbdave Because we all know that a house is a hermetically sealed environment!  @askegg @SecuLawyer @star2000dancer
"
2453,0,"One things for sure IMA make y'all folks remember me.
"
2454,1,"Sending best wishes to all my coworkers at the 9AM this morning 
"
2455,0,"THEY #CAN'T BE #IDENTIFIED|#UK should  ALLOW more #SYRIAN REFUGEES #ENTRY among them will be #ISLAMISTS potential #TERRORISTS
"
2456,1,"@rowdiejones:  When continuationists demand a prooftext for cessationism. / @BibChr beautiful observation
"
2457,0,"Yep, it's exactly what you're thinking... someone called an Ambulance for the former Audi R8...||#Audi #R8 #Carporn  http://t.co/yrO2cO9cKB
"
2458,0,"@SrBachchan Can U use Smartphone?||http://t.co/Q2WB7riAvK|SmartPhone APP PAYS you!|See-http://t.co/RDlRuGN0iE |Go 2: https://t.co/cpJZkEgNe7
"
2459,0,"How the fuck do u come out of a commercial injury break w a delay of game? #Redskins
"
2460,0,"#notcias #eu #europ How Santa Juncker can bring the gift of a healthier EU http://t.co/f6h25c4zsu
"
2461,1,"this is fun  http://t.co/Gw3t5ZiOTR
"
2462,1,"Irony died 1000 times during the climax of Sholay, when the police urged Thakur not to take the law into his HANDS.  #Bollywood
"
2463,1,"Done to much again  http://t.co/BYd8Np3eQV
"
2464,0,".@BDUTT is at her best when she reports frm 'on the field'. Not that she is bad at studio but on field she is a true story teller.
"
2465,1,"Yay for knee machines!  http://t.co/BNK8Z2LBsE
"
2466,0,"@EBCooper13 So you condone murder for rude people?||File that under Nincompoop Update
"
2467,0,"#Minivan #Mom #Ebony #Wilkerson  #Guilty #By #Reason #of #Insanity: #Judge: A Florida judge ruled Friday that... http://t.co/J5bLfeJXft
"
2468,0,"@davebett87 long yeah. the director's cut will be longer! :grinning_face_with_smiling_eyes: you need to see Penguins of Madagascar btw
"
2469,0,"Well today can go fuck itself.
"
2470,1,"I love working for an hour and not getting paid for it 
"
2471,1,"I love when I wake up grumpy  #effroommates #yourtooloud #personalalarmclock #notnecessary #bequieter #ugh
"
2472,1,"@Luxtonr7 @adamjamesberack LFC worst start in 50 years and still above EFC.... that is funny!!! #WishWeHadA28MilStriker 
"
2473,0,"Are you kidding me this is unacceptable http://t.co/Z9Ij5t2DI9
"
2474,1,"Well, my nmu computer just took a poop on me :/ hopefully it will start back up later.. #whatDoIExpect #NMUComputersAreTheBest  :expressionless_face::unamused_face:
"
2475,1,"It's been one year of off and on eye twitching. #SoFun 
"
2476,0,"In case somebody breaks in our apartment :hocho::dizzy_face: http://t.co/3IhKK7AY1o
"
2477,1,"@PizzaExpress so ...still no response from @PizzaExpress #greatcustomerrelations 
"
2478,1,"@Navrooz and among 8 of #duleepSingh children,none had one! 
"
2479,1,"Dead supportive family I've got. 
"
2480,0,"@RedEyeFNC Saturday at 11:00?  Damn...there goes my secret news paraphernalia....   telling
"
2481,0,"@iwannawant2 @billisFPS yeah this happens to me every time I want to like a video :(
"
2482,1,"@HadleyFreeman it could have happened to anyone. Your time will come, critics. Oops, apologies. A typical  -loving #Brit.
"
2483,1,"Babysitting is what I like to do on a Saturday :unamused_face: 
"
2484,0,"Hafeez's slider is TOO much of a mess. Bowling it from 'back-of-the-palm' & that too at ~90kph require EXTENSION http://t.co/KiGLPZY876
"
2485,0,"#MTVStars Justin Bieber|#net  #fast
"
2486,0,"@Jude_Mugabi is it squirt or squat?
"
2487,0,"How do I make more money now in my business? Loral Langemeire's best seller The Millionaire Maker. Get your copy http://t.co/xzP6UjI8va
"
2488,0,"@BavarianShady no u dnt hav to..bt sme ppl do....evn whn they do shit.. :-P
"
2489,0,"Blackpool today for an interview.  the weather for the beach
"
2490,0,"@ManUtdstholder @hunts9 You're  familiar with Matt Bubsy, #then.
"
2491,0,"Dirgahayu my corps @mb_bbt 16/12/1986 - 26/12/2014 :smiling_face_with_sunglasses::musical_score::clapping_hands_sign::fisted_hand_sign:| just a corps, we... (w/ Tari, eni, & 26 others) [pic] — https://t.co/WCEHZZUmAX
"
2492,0,"Not this room please I don't want this
"
2493,0,"@BigAlMLM Please give me a Follow Back.
"
2494,0,"@_Kayy_T Be more narrow with that knife, you might just find the target to answer that. -Sarcastic.
"
2495,0,"I was trying to type parkside and it turned to paradise #coincidence #i #think 
"
2496,1,"A woman wearing a t-shirt on @itvjeremykyle that says ""Act like a Lady""..
"
2497,1,"Grandma's coming over, yay money. #lol #kidding 
"
2498,1,"At one point i almost believed that the law of attraction was effective. !
"
2499,1,"@kthbates96 yup gotta keep up with my ""frantic party lifestyle"". 
"
2500,1,"@SocialxClub HOW DARE YOU HAVE FUN AS CHRISTIANS! WE ARE SUPPOSED TO BE BORING AND HAVE ZERO FUN! HORRIBLE CHRISTIANS! LOL #MISFIT 
"
2501,0,"I was watching birds fly during this photo. http://t.co/Mo7wd4RXav
"
2502,0,"@Jaketallow but if you feel like it's relevant don't worry about the word limit man, at least you're doing it
"
2503,1,"@maggsonmedia #eskom yup, service delivery is impeccable . diesel supply or cash flow problems? Ineptitude
"
2504,1,"Sarcasm incoming: This weekend is going to be such a great time being grounded with nothing to do but homework, gunna have a blast! 
"
2505,0,"@erin_also I can't wait :) Enjoy your Christmas!
"
2506,1,"Glad to know my friends are supportive 
"
2507,1,"@ChefCarolineB sounds like the LA end of days! 
"
2508,1,"Erasure by Percival Everett and Pym by Mat Johnson....So there is black literature after the Black Arts Movement  #ChangetheCanon
"
2509,0,"chicks be really pimping more then males these days #the#look #yallknowthatsnotcoolright?
"
2510,0,"A very powerful statement by Rob Hustle on a growing crisis. #ICantBreathe https://t.co/AcKP9A6C57
"
2511,0,"@quiksilverindia I guess the picture will answer it. |Still , Answer 7 - Above and Beyond.|#QuiksilverGoesSupersonic http://t.co/5BXf58modI
"
2512,0,"@livejazzman #do  #worry. They're Percey. @CharlemagneII got the same pair.
"
2513,0,"@scoopdoggydogg @rhilox @johnbelton1 @chooch_64 @LoyalistRadio @Big_Woodys_Shop @Davgt5 @ImFatherJack @rangersforever7 All the best 2015
"
2514,1,": When the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels. #Statuesque=#Skinny #Look
"
2515,0,"@IBMcloud @MidmarketIBM What on earth does that mean ""Cloud vs Mobile""? It's Cloud-Mobile - or basically Client-Server 2.0
"
2516,0,"I would have never hired Trestman. RT @PriscoCBS: I would fire Trestman tonight.
"
2517,1,"When someone who is extremely selfish dramatically wonders why people are so selfish ! 
"
2518,0,"@RaysBaseball Thank you for staying Tom!
"
2519,1,"@dawncflv @MRbelzer he's the detective!!! lol  #OrTypeCast
"
2520,0,"@amyengineer @daverdfw you drive a ferrari, right? you being a beautiful clever woman?
"
2521,1,"the wheels on the bus are broken down broken down broken down:smiling_face_with_smiling_eyes::multiple_musical_notes:  #fml #omwtothemet
"
2522,1,"Your cyber Monday sale got extended? No fucking way!  #stfu
"
2523,0,"@TU_SuccessStory I'm getting to notifications though. I know we up but only by 10. We playing bad?
"
2524,0,"I'm in the back chilling for now on , if I don't keep it contact with you or hit you up don't get mad I'm just on some other shit :pedestrian:
"
2525,0,"@jcpetit4 dusty as usual:electric_plug: #redbucket http://t.co/U8llvttn59
"
2526,0,"@Taaa_lia @Merrinaised sorry I forgot LMAO
"
2527,1,"MT Darth Vader is polling higher than all potential 2016 US presidential candidates http://t.co/Kuv3dp8pZm|Are you surprised? 
"
2528,1,"@KimiNozoGuy @Alison_prime @SportzPunz @IvyTwisted @shitpostman Probably folks like #FullMcIntosh who don't buy games.  #gamergate
"
2529,1,"@sarahkhannyc @SAfridiOfficial @ShahidSrfraz Hahahahahahahhahaha! I was some one and it happened to be ya! !
"
2530,0,"The most wonderful advantage of not being a ppl-pleasing daft is that there's nothing to worry about changing your perspectives(adjustments)
"
2531,0," alot-still not sussed out how yo keep in touch with peop!e via twitterTwitterversary
"
2532,1,"Sure, let's go back to work on my day off after after just leaving four hours ago. Why not? #fb 
"
2533,1,"@ninjalikescheez did your python tweeter send that? 
"
2534,0,"@gilmanjames19 absolutely! I have no life so that shouldn't be a hard thing to do. Haha
"
2535,1,"..what a great start to my day 
"
2536,1,"@RichardCarter Thanks, that'll help loads 
"
2537,1,"Russia says ruble crisis over as reserves dive, inflation climbs  http://t.co/KxvLkir1dB via @reuters
"
2538,1,"@RichardDawkins Accusations on twitter shouldn't count, though I've heard tales of talk that it will replace the grad jury sys here 
"
2539,0,"Thinking I should lock my phone away for the night: #ifyoudonthaveanythingnicetosaydontsayanythingatall
"
2540,1,"So, Matt and Natasha are having sex. #WhatASuprise  #WhatElseIsNew
"
2541,0,"@billisFPS @MrProWestie @leveluptime didn't you know that they removed the M16A3 because it was overpowered? :O
"
2542,1,"@AskPlayStation Have you guys tried unplugging the servers waiting 10 seconds and plugging them back in?  #psndown
"
2543,1,"@WillMcHoebag Warwick Davis is more than twice the man Tony Blair is 
"
2544,0,"In Scotland ( the little country that's attached to the north of England) :flag_for_United_Kingdom::snowflake:️
"
2545,1,"Girls who put their area code in their instagram about me...so clever!  #stupidsauce #mymomcoulddobetter
"
2546,0,"@Rockprincess818 @texasfreedom101 Progressive socialism & liberalism must push the victim hood idea in order to continue.
"
2547,1,"Cheers to another good day... 
"
2548,0,"#nuffsaid  #stupidity #hadenough lols :face_with_tears_of_joy::smiling_face_with_open_mouth: http://t.co/0iSZ1ExuLn
"
2549,1,"Oh this will end well.  RT @JonathanCohn: Military-Style Tech Finds Way Into School District Safety Measures http://t.co/uGFWTCZlVK
"
2550,1,"Oh how I missed middle school drama :~) 
"
2551,1,"@mike_coogan Sky News says ""he died"" like as if he dropped dead in hospital lol - real honest reporting 
"
2552,0,"Togepi do  shed their www.MonsterMMORPG. com #shell. fally by #MonsterMMORPG #bagon
"
2553,1,"So this week is just getting better and better  :loudly_crying_face:
"
2554,0,"I ate too much..... meal, i'm not even done with desserts!
"
2555,1,"@treacle1690CCA @billyf73 good old JK landing people in trouble again, ffs William i thought you were more savvy than that 
"
